Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
otaG,Amarillo,Río,xorovínraC,292.9903341,3.91413851,,Animal_2267x,
Conejo,Marrón,Desiertox,Omnívoro,459.0927028,0.557307789,24.37496302,Animal_2268,
otaG,Amarillo,Río,xorovíbreH,25.53010329,0.946021265,54.0,9622_laminA,2024-04-19
Cabra,Negrox,Montaña,Herbívoro,287.1762929,0.16022424,71.13174617,Animal_2270x,
Tigre,orgeN,euqsoB,Carnívoro,426.9613343,3.008897639,67.0,Animal_2271x,2024-08-25
orugnaC,Gris,Selva,Omnívoro,,2.888232059,,Animal_2272,
etnafelE,Amarillo,Bosque,xorovíbreH,437.3081903,,4.0,3722_laminA,
Zorro,luzAx,Sabana,xorovínraC,10.50266123,4.668092789,,Animal_2274,
Hipopótamo,Gris,Océano,xorovíbreH,366.4948599,1.293419902,20.0,Animal_2275,
xJirafa,luzA,Océano,Herbívoro,467.4146489,4.524705317,23.0,Animal_2276,
Panda,sirG,Bosque,orovíbreH,328.9416332,4.088934608,,Animal_2277,
xanellaB,Negro,Desierto,xorovínraC,220.0755927,1.63978345,,Animal_2278,
Cabra,xsirG,Desiertox,Omnívoro,22.91769895,,,Animal_2279,
arbaC,orgeN,añatnoM,Carnívoro,,1.510894966,37.0,0822_laminA,
xosO,Rojo,Montaña,orovínmO,236.5436642,4.457593147,45.0,Animal_2281xx,2021-08-23
Serpiente,Marrón,onaécO,Herbívoro,15.46937542,4.415668028,,Animal_2282x,
Gato,Azul,Montañax,Omnívoro,345.2207146,3.812522321,33.0,Animal_2283,
Panda,Amarillo,Lagox,Herbívoro,241.4367895,2.861005322,7.0,Animal_2284,
xojenoC,ojoR,Lago,Herbívoro,63.0483134,0.688013473,22.0,Animal_2285,
Serpiente,ojoR,Selva,xxorovínraC,107.9216328,2.706661499,5.0,Animal_2286x,
Delfín,sirG,Montañax,Herbívoro,33.18084955,0.76050258,,Animal_2287,
Oso,orgeN,Selva,xorovínraC,287.5724763,3.981863462,21.0,Animal_2288,
Vaca,Blanco,añatnoM,xorovínmO,311.3927101,3.814833112,89.0,Animal_2289,
xxetnafelE,luzA,Océano,xorovínmO,253.3654069,4.562001286,,Animal_2290,
Canguro,Rojox,Océanox,Herbívoro,408.7339644,,,Animal_2291,
Cerdo,Gris,Selva,orovínraC,430.6434018,,50.0,Animal_2292,
Lobo,Verde,Bosque,orovíbreH,,,8.063442289,Animal_2293,
Tiburón,Marrón,Océano,orovínraC,7.365483374,,49.31796287,Animal_2294,
ajevO,Marrón,Bosque,Carnívoro,347.9195982,0.737952853,60.0,5922_laminAx,
Cabra,Blanco,Desierto,Carnívoro,209.5816092,0.498267614,83.0,Animal_2296,2023-06-14
agutroT,Negro,Lago,Omnívoro,283.2131841,0.181739568,7.0,Animal_2297x,
Panda,Gris,Selva,Carnívoro,324.8912204,3.180851607,40.0,Animal_2298xx,
alaoK,Azul,oíR,Omnívoro,,3.00420921,45.0,Animal_2299,2020-02-16
León,Negro,Océanox,Carnívoro,,4.9358772,59.0,0032_laminA,
Vaca,Marrón,Sabanax,orovínmO,67.85345851,2.050411553,88.0,Animal_2301,
Serpiente,xNegro,Desierto,xorovínmO,336.0843918,,75.0,2032_laminA,
Cebra,Marrón,xeuqsoB,Omnívoro,3.175430398,3.159682143,,Animal_2303xx,2020-11-22
Águila,Negro,Océano,Herbívoro,462.4009016,,64.0,Animal_2304,
Caballo,Blanco,Selva,Carnívoro,57.13956249,4.690192353,65.65325095,Animal_2305,
nóeL,olliramA,Río,orovíbreH,48.34723084,,,6032_laminA,2023-03-26
Elefante,Blanco,Montaña,Carnívoro,167.1708089,2.190702505,96.0,Animal_2307,
Vaca,Blanco,Río,Carnívoro,187.4095767,,,Animal_2308,
xorreP,Amarillo,anabaS,Herbívoro,,2.947535196,53.09728467,Animal_2309xx,
Burro,Amarillo,Bosque,Omnívoro,292.9757088,4.468128822,43.87711396,0132_laminA,
Oveja,Rojo,Desiertox,orovínraC,222.0141349,,,Animal_2311,
Cebra,Rojo,oíR,Omnívoro,16.60520146,0.931644855,2.0,Animal_2312x,2020-03-31
xadnaP,Gris,Selva,orovíbreH,,0.541827061,,Animal_2313,
otaG,luzA,anabaS,Omnívoro,404.047811,3.619366175,,Animal_2314,
arbaC,Azulx,Selva,Carnívoro,344.9254251,0.644376323,88.0,5132_laminAx,
Elefante,Gris,Océano,Carnívoro,361.1996102,3.075727553,50.0,Animal_2316,
Canguro,Blancox,Montaña,orovínraC,,3.752563001,81.0,Animal_2317,
Caballo,ocnalB,Desierto,Herbívoro,156.1755377,2.845861315,52.0,Animal_2318,2021-10-24
xTiburón,Marrónx,Selva,Carnívoro,50.73229712,2.049990659,11.44320252,Animal_2319,
xoboL,Marrón,Bosque,Herbívoro,136.9611248,3.405902561,99.0,Animal_2320,
xxoniügniP,xluzA,Océanox,Omnívoro,416.9937665,,20.0,Animal_2321,
Panda,Gris,onaécO,Carnívoro,490.2549281,0.707302052,83.0,x2232_laminA,
xoboL,edreV,Desierto,Carnívoro,247.4296604,,18.0,Animal_2323,
alaoK,Rojo,Océano,Carnívoro,6.122051823,1.06620427,85.82253427,4232_laminA,
Vaca,Verdex,Bosque,Omnívoro,70.88236125,,,Animal_2325,
Rinoceronte,Grisx,Selva,orovínraC,161.7182071,0.428437587,65.0,Animal_2326x,
ajevO,nórraM,Desierto,xHerbívoro,289.7140889,4.489023956,24.0,Animal_2327,
Conejo,Azul,ogaL,Omnívoro,38.47172926,3.489911072,88.0,Animal_2328,
Caballo,Azulx,onaécO,Omnívoro,,0.695928968,48.10270466,Animal_2329,2022-11-16
Canguro,Marrón,Océano,xorovínmO,183.176753,0.418725193,83.0,Animal_2330x,
Cabra,edreV,Bosque,Omnívoro,456.3795247,3.278623054,94.0,Animal_2331,
xxagutroT,Negro,Montaña,Omnívoro,,3.656828813,,Animal_2332,
Rinoceronte,Negrox,Montaña,orovíbreH,376.5657096,2.145534748,44.13845704,3332_laminA,
adnaP,Marrón,Río,Omnívorox,303.7530703,3.5384821,29.42579447,Animal_2334,
Vaca,Negro,Océano,Carnívoro,313.7651247,3.806025754,77.0,Animal_2335,
Conejo,xolliramA,Lago,Omnívoro,319.3636144,,68.0,Animal_2336x,
xoniügniP,Gris,Selva,Omnívoro,314.7319721,2.441598798,,Animal_2337,
Serpiente,Grisx,Desiertox,Omnívoro,278.942749,,97.0,Animal_2338,
afariJ,nórraM,Océano,Omnívoro,,0.154037613,5.0,Animal_2339,
Elefante,Blanco,Sabana,Omnívoro,366.0034009,5.333759711,90.6541687,Animal_2340x,
xarbaC,Rojo,otreiseD,Herbívoro,388.6962478,3.056208604,86.85770181,Animal_2341,
Lobo,edreV,Ríox,Herbívoro,436.3589447,1.095454292,81.0,2432_laminAx,
xagutroT,Marrón,Montaña,Omnívoro,108.6042416,4.850183776,50.0,Animal_2343,
Tiburón,Negrox,Lago,Herbívoro,42.81827539,4.583166319,40.0,Animal_2344,
Oveja,edreV,onaécO,xxorovínraC,241.9643239,4.947002405,,Animal_2345,
Burro,ocnalB,Bosque,Omnívoro,257.5262671,4.382877159,51.0,Animal_2346,
Elefante,Negro,Sabanax,Carnívorox,414.7617082,4.234549931,,7432_laminAx,
Serpiente,Azul,onaécO,Carnívoro,,1.298962322,,8432_laminA,
xxojenoC,ojoR,Lagox,Omnívoro,286.0851016,4.227022967,16.2153742,Animal_2349,2020-07-30
Caballo,Negro,avleS,orovínraC,19.68053675,-0.118925236,,Animal_2351x,
odreC,Amarillo,Sabanax,Carnívoro,307.9922334,0.58234399,,Animal_2352,
ojenoC,Verdexx,Río,Omnívoro,414.1935996,4.899160517,9.0,3532_laminA,2024-09-21
xafariJ,Amarillox,Océano,Omnívoro,78.12511893,1.550520302,91.80528437,Animal_2354,
Canguro,Verde,Selva,xorovínraC,297.4645942,4.367369773,2.0,Animal_2355xx,2024-03-24
Cerdo,Verde,Sabana,orovínmO,297.2116617,0.120223058,78.0,6532_laminA,
oboL,edreV,avleS,Omnívoro,,1.46638564,,7532_laminA,
Serpiente,Verdex,Selva,xorovínraC,62.60832329,3.870215745,2.0,Animal_2358,
ergiT,Verde,xanabaS,orovínmO,490.0459195,1.269701951,68.0,Animal_2359,2022-01-19
omatópopiH,Negro,Sabana,Herbívoro,197.4658657,3.480222289,76.0,0632_laminA,
Cebra,Verde,Selvax,Omnívoro,,2.871265195,48.0,Animal_2361,
Koala,orgeN,Ríox,xorovíbreH,87.15677206,0.479680408,74.0,Animal_2362,
Caballo,Verde,Lago,Carnívoro,334.1332551,,3.0,Animal_2363,
Oveja,Amarillo,Montañaxx,Omnívoro,305.1132034,2.545643635,,Animal_2364xx,
nífleD,Azul,Sabana,Carnívoro,323.9729131,1.009459913,6.0,Animal_2365x,
Delfín,edreV,Océano,Carnívoro,44.19252751,,87.88302456,Animal_2366,
xxagutroT,Blanco,otreiseDx,Carnívoro,,,5.114849458,Animal_2367,
agutroT,Verde,Bosquex,Carnívoro,195.243932,0.557816148,3.0,Animal_2368x,
Gato,Verde,Selva,Carnívoro,159.1909704,2.898859337,10.0,Animal_2369,
Tiburón,Amarillo,Selva,Omnívoro,232.1586868,0.545107087,43.0,Animal_2370,
Rinoceronte,ojoR,Bosquex,Herbívoro,,,19.0,1732_laminA,
Oso,Gris,Montaña,Omnívoro,,2.409319974,14.0,Animal_2372,
Zorro,Amarillo,Bosquexx,Omnívoro,464.7012266,5.611171754,21.0,3732_laminA,2023-11-18
Canguro,xocnalBx,Sabana,Omnívoro,,4.630601408,,Animal_2374,
Rinoceronte,Gris,euqsoB,xorovínmO,431.5561351,4.148662874,,5732_laminA,
agutroT,Marrón,Selva,Herbívoro,390.9800416,1.736978365,,Animal_2376,
odreC,ojoR,Desierto,xorovínraC,123.6294058,2.697773606,24.0,Animal_2378,
xoniügniP,Blanco,Océano,orovínmO,288.9026159,6.534619477,54.0,9732_laminAx,
Conejo,Amarillo,anabaS,xxorovínmO,137.9977478,,,x0832_laminA,
Panda,Negrox,Bosque,Herbívoro,412.2231508,1.004845065,17.0,1832_laminA,
Cebra,Blanco,Selvax,xorovíbreH,3.656771095,0.341530795,22.0,Animal_2382,
Oso,Azul,Río,Carnívoro,282.8447623,3.502343856,83.0,Animal_2383,
Zorro,Gris,Océano,Omnívoro,170.2625122,4.177906339,,Animal_2384,
Caballo,Gris,Sabana,Omnívoro,,4.247109021,74.0,Animal_2385,
orreP,Verde,Selva,orovínmO,322.8082556,3.42447139,61.04424178,6832_laminA,
Oveja,Marrónx,Montaña,Carnívoro,,,11.0,Animal_2387,
xarbeC,Rojo,Desiertox,Herbívoro,304.9885003,,61.0,Animal_2388,
xomatópopiH,Gris,Lago,xorovínraC,426.2494712,4.577692512,37.47080234,9832_laminAx,
Rinoceronte,Blanco,Montaña,orovínmO,131.5257079,4.842279471,66.0,x0932_laminA,
osO,Gris,xogaLx,xorovíbreH,260.6987908,4.251071539,33.32103687,1932_laminA,
Delfín,Rojox,otreiseD,xxorovíbreH,225.817733,-0.39004564,,Animal_2392,
Águila,ojoR,Bosque,Carnívoro,6.810804852,0.413922305,,Animal_2393,
Tiburón,Rojo,anabaS,Herbívoro,278.1210348,,34.71887477,Animal_2394,2020-07-15
Hipopótamo,Blanco,Bosque,orovíbreH,331.1006377,2.319772277,38.65853132,Animal_2395,
orugnaC,Negroxx,Desierto,Omnívoro,296.3652878,4.571519155,47.0,Animal_2396,2020-12-17
oboL,Verde,Desierto,Omnívoro,368.7475137,0.590155188,23.0,7932_laminA,
Caballo,nórraM,Desiertox,Herbívoro,286.1529552,,36.0,8932_laminA,
Conejo,Gris,ogaL,Herbívoro,,3.783814828,40.0,Animal_2399,
Panda,Blancox,Océano,orovínraC,59.10631652,0.56543456,,Animal_2400x,
Koala,Amarillo,Selvax,xorovínraC,298.6965673,0.715245339,89.0,Animal_2401,
Delfín,xnórraM,Sabana,xorovíbreH,138.2146168,1.997061431,81.0,2042_laminA,2020-05-20
nífleD,orgeN,euqsoB,xorovínmO,40.74291939,3.150709603,15.0,Animal_2403x,
Oveja,Blanco,Bosque,xorovíbreH,214.2017578,,,Animal_2404x,2023-08-29
etneipreS,Azul,xañatnoMx,xorovíbreH,,,4.0,Animal_2405xx,
Perro,Azul,Lagox,Omnívoro,165.0442482,2.292956954,22.0,Animal_2406,
olirdocoC,Verde,Desierto,orovínmO,360.4964174,4.593406388,,7042_laminA,2022-07-26
Rinoceronte,edreV,Río,Carnívoro,322.2415334,,21.63018852,8042_laminA,
xoniügniP,orgeN,Desiertox,Carnívoro,165.9249328,,81.0,Animal_2409,
xajevO,Negro,Desierto,Carnívoro,377.6813919,1.824392755,77.87381054,Animal_2410,
Perro,edreV,Río,Carnívoro,324.6988262,0.118350964,78.0,1142_laminA,
xotaG,Gris,Bosque,orovínmO,,1.210654578,17.0,Animal_2412,
orreP,Gris,Montaña,Herbívoro,277.2943306,0.625067815,,Animal_2413,
orreP,Blanco,avleS,Carnívoro,6.683444376,,96.40044219,Animal_2414,2020-10-18
Zorro,Blanco,ogaLx,Omnívoro,,1.450860895,94.0,6142_laminA,
xCerdo,Amarillo,Océano,Omnívoro,471.3622454,,86.0,Animal_2417,
xorreP,Negrox,Sabana,orovíbreH,409.1744008,3.896135951,,8142_laminA,
Zorro,Marrón,ogaLx,Herbívoro,294.2595403,4.739276744,94.0,Animal_2419,
Serpiente,Blanco,Río,Omnívoro,126.1550777,0.592158048,80.0,0242_laminA,
Burro,Blanco,Selva,Carnívoro,102.6549792,,38.0,xxx1242_laminA,
Jirafa,Rojo,Océano,Carnívoro,,0.285142687,99.0,Animal_2423x,
xotaG,Negro,Océano,Herbívoro,148.7366895,7.078778873,6.0,4242_laminA,
Cebra,Negro,Océano,xorovínraC,257.9498182,0.122757967,,Animal_2425x,2023-10-15
Jirafa,Azul,Desierto,orovínraC,84.37630881,4.380976413,82.0,Animal_2426x,
orruB,Rojo,Sabanax,Omnívoro,,,6.0,Animal_2427,
Conejo,Amarillo,Bosque,xCarnívorox,54.85435293,5.140004233,27.04465204,8242_laminA,
Burro,Negro,euqsoBx,Omnívoro,466.0401257,1.653031914,91.0,Animal_2429,2024-03-29
Pingüino,ojoR,Océano,orovínraC,456.8754277,3.306100976,,Animal_2430xx,
Panda,Verde,Bosque,xorovíbreH,264.0639984,0.041195644,76.55141177,1342_laminA,
Gatox,Rojo,Sabana,Carnívoro,362.7302256,3.254741198,38.0,Animal_2432,
Cocodrilo,Gris,Sabana,Carnívoro,218.5881007,3.891028798,80.0,Animal_2433,
Ballena,luzA,Montaña,Omnívoro,315.3872542,2.690560683,,Animal_2434,
Lobo,edreV,Río,Omnívoro,170.9473928,4.885723584,,Animal_2435,
orugnaC,Marrón,Ríox,Omnívoro,,2.200881901,53.0,Animal_2436,
Rinoceronte,Blanco,Montaña,Carnívoro,289.5366633,4.362080592,15.0,Animal_2437,
Oso,Azul,Selva,Carnívoroxx,,,88.46913007,Animal_2438,
xarbaC,Marrónx,Río,xorovíbreH,293.0912985,4.898316566,56.0,Animal_2439x,2023-09-14
Elefante,ocnalB,Sabana,orovínraC,144.0436301,4.803188469,56.0,Animal_2440x,
acaV,Gris,Sabana,Herbívoro,184.1119581,,,x1442_laminA,
Cebra,ojoR,Río,orovínmO,,,84.12528977,Animal_2442,
Hipopótamo,Negro,Sabana,Omnívoro,27.43767697,3.677106027,56.75108688,Animal_2443,
xarbeC,Verde,añatnoM,orovínmO,127.4751077,1.014604457,52.20043988,4442_laminA,2023-12-23
Hipopótamo,Amarillo,Océanox,Herbívoro,36.855032,3.159022964,24.0,Animal_2445,
xJirafa,Verdex,Océanoxx,xorovínraC,,0.456143346,,Animal_2446,
xomatópopiH,Gris,Bosque,xorovínmO,,4.199882531,72.44449627,7442_laminA,
Pingüino,Marrón,Lago,xorovínraC,20.27575578,0.955274829,85.59427186,Animal_2448,2020-08-29
Lobo,Amarillo,Lago,Carnívoro,329.8124542,1.385272935,4.0,xx9442_laminA,
etnoreconiR,orgeN,Océano,xorovínmO,137.0063167,,10.0,Animal_2450,
Rinoceronte,Gris,Desierto,xorovíbreH,,,63.0,1542_laminA,
oniügniP,Amarillo,Montaña,Carnívoro,241.6819189,4.289093097,73.0,Animal_2452,
xajevO,Gris,anabaS,Omnívoro,153.9817562,,82.3090983,3542_laminA,
xodreC,Rojo,Ríox,xorovínraC,259.3018289,2.253513312,,Animal_2454x,
Serpiente,Gris,Océano,Carnívoro,192.782795,1.074567122,,Animal_2455,
Cerdo,Negro,Montaña,xorovínraC,282.5862313,,,Animal_2456,
Panda,Azulx,Océano,Carnívoro,58.15190129,2.869348955,,Animal_2457,
Vaca,Blanco,xavleS,Carnívoro,498.4982609,2.29466759,63.0,Animal_2458,
Jirafa,Amarillo,Sabana,Herbívoro,213.0419265,1.615417506,56.0,x9542_laminA,
Oso,Rojo,Selvax,Herbívoro,172.4618101,,,0642_laminA,
xetneipreS,Negro,Sabana,Omnívoro,355.2326739,1.759530062,34.0,Animal_2461,2023-07-16
Koala,Gris,Montaña,orovíbreH,182.5858038,3.809358152,17.0,Animal_2462x,
Tigre,ojoR,euqsoB,xorovíbreH,416.8038782,2.765079113,18.84079652,3642_laminA,
Cebra,Negro,Océanox,Herbívoro,227.6810915,4.396554093,81.0,Animal_2464,
Burro,Azulx,Océano,Carnívoro,360.0596482,,66.0,Animal_2465,
Delfín,Rojox,otreiseD,xorovínraC,54.619155,,51.0,Animal_2466,
orruB,Rojox,oíR,orovínmO,,4.270350223,,Animal_2467,
Elefante,Blancox,Selva,Omnívorox,368.1232754,,43.0,Animal_2468x,
Hipopótamo,Verdex,Océano,Omnívoro,106.6466725,1.113521087,57.0,Animal_2469x,
Oveja,Amarillo,Montaña,Carnívoro,,3.155188269,10.0,Animal_2470,2020-03-20
Cocodrilo,ocnalB,Bosquex,Herbívoro,158.829882,-0.494921972,,Animal_2471,
Conejo,nórraM,Río,Herbívoro,488.0592224,,48.0,Animal_2472xx,
Oso,Amarillox,añatnoM,Carnívoro,129.1589557,,69.0,3742_laminA,
Pingüino,Blanco,Selva,Omnívoro,230.2222499,3.659562655,56.0,Animal_2474,
Delfín,Grisxx,Desiertox,Omnívoro,15.98009263,0.568127417,76.0,5742_laminAx,
Lobo,Amarillo,Océano,Omnívoro,199.5038774,2.040519297,36.0,Animal_2476,
Ballena,Amarillo,Montaña,Carnívoro,286.0886877,3.800061484,31.83055237,Animal_2477,
Lobo,Negro,Ríox,Omnívoro,476.6091816,4.061455418,55.0,Animal_2478x,
Zorro,Gris,Sabana,Omnívoro,259.0853711,0.883709932,38.0,Animal_2479,
Caballo,Marrón,euqsoB,Carnívoro,,,73.0,Animal_2480,
Zorro,Verde,Río,xorovíbreH,,1.716097463,,Animal_2481x,2020-04-13
Águila,Rojo,añatnoM,Carnívoro,21.3517217,3.286791246,16.73632381,Animal_2482x,
Burro,Azulx,Bosque,xxorovínraC,159.090316,3.809274321,16.0,Animal_2483,
Águila,ocnalB,onaécO,Carnívoro,288.1992044,3.772680383,77.0,Animal_2484,
Ballena,Negrox,anabaS,Carnívoro,475.346389,,,Animal_2485,
Conejo,Blanco,Desiertox,Herbívoro,429.7060495,4.073020635,95.76315211,Animal_2486,
Tigre,Marrón,oíR,Omnívoro,114.9494515,2.241682606,53.0,Animal_2487,
Zorro,Rojox,Desierto,xorovínraC,,0.70701477,56.0,Animal_2488,
Rinoceronte,Marrón,Sabana,orovíbreH,101.3853106,2.865765024,7.0,Animal_2489,
Cabra,Amarillo,xeuqsoB,Omnívoro,461.3269493,4.766276785,57.0,Animal_2490,
Ballena,Azul,Océanox,Omnívoro,426.4804104,,,Animal_2491,
agutroT,Marrón,añatnoM,xorovínmO,387.1390276,2.935633174,52.0,Animal_2492xx,
Ballena,Blancox,anabaS,Carnívoro,196.974822,3.269347736,2.792011177,Animal_2493x,2022-03-25
Águila,Grisx,Selva,xorovínraC,252.6859714,4.659753932,43.0,Animal_2494x,
oboL,sirG,Bosque,Omnívoro,233.6649953,0.658209967,,5942_laminA,2023-09-14
Pingüino,Amarillo,Desierto,orovínmO,127.4456557,1.723831281,30.0,Animal_2496,
Cebrax,Verde,Río,Omnívoro,253.008995,,10.0,Animal_2497,
Pingüino,ocnalB,anabaS,Omnívoro,,4.330871354,94.0,Animal_2498,
xaliugÁ,Blancoxxx,Desierto,orovínmO,66.77337638,1.682913565,7.0,Animal_2499,
Delfín,Marrónx,Bosque,Omnívoro,442.6552866,,,Animal_2500,
León,Azul,Desierto,Herbívoro,,1.873066977,35.0,Animal_2501x,
Tiburón,Blanco,Sabana,orovínmO,208.951886,,88.0,Animal_2502x,
Vaca,Verde,Selva,orovínraC,185.6294441,1.934784687,36.0,4052_laminA,
etnafelE,Marrón,anabaS,Carnívoro,370.6491537,4.389112505,20.0,Animal_2505,2022-09-18
Oveja,Negro,Montaña,orovínmO,392.6115155,1.232366604,50.26037852,Animal_2506,
olirdocoC,olliramA,Lago,Carnívoro,383.4916221,2.784566972,96.0,Animal_2507,
Águila,Gris,Océano,Herbívoro,359.1976965,0.217410787,59.0,Animal_2508x,
Elefante,Amarillo,Sabana,xorovínmO,102.3541572,4.064671845,49.17716376,Animal_2509,
Cabra,Gris,Bosquex,Carnívoro,168.5437609,2.946478101,90.5069082,0152_laminAx,
arbaC,Amarillo,oíR,Herbívoro,236.8853819,3.165388959,,Animal_2511,
Delfín,Blanco,Océano,Herbívoro,166.0657027,0.353432325,,2152_laminA,
Panda,Negro,Sabana,Carnívoro,380.4455262,,44.02629659,x3152_laminA,2023-09-20
Perro,Grisx,Selva,Herbívoro,165.3474086,0.464221275,99.0,Animal_2514,
afariJ,Marrón,Río,Carnívoro,69.97781131,1.515680147,42.1392562,5152_laminA,
Lobo,orgeN,Selva,xxorovíbreH,200.1211856,3.174451138,99.0,6152_laminA,2021-11-13
Canguro,Marrón,Montaña,xxorovínmO,489.977302,2.874311323,76.0,Animal_2517,
Cerdo,orgeN,oíRx,xorovínmO,113.7148251,4.329606765,33.0,Animal_2518,
Tortuga,orgeN,Desierto,orovínmO,306.4671708,2.79133123,77.71938424,9152_laminA,2020-11-18
Burro,Amarillo,Lago,xorovínmO,,1.437841099,,Animal_2520,
Cabra,Grisx,Río,xorovínmO,36.44125926,,45.0,Animal_2521,
nórubiT,Gris,Océano,Carnívoro,244.4504264,0.771592449,45.0,2252_laminA,
nóeL,orgeN,Bosque,xorovínmO,257.0967679,3.120748857,14.40370092,Animal_2524,
ergiT,Blanco,ogaL,Omnívoro,,1.013903961,95.0,Animal_2525x,
xOveja,Blanco,Bosquex,orovínmO,145.1795713,0.968325961,17.0,Animal_2526,
Lobo,Marrón,Desiertox,orovíbreH,45.54616782,,12.0,Animal_2527,
odreC,Marrónx,Ríox,Omnívoro,467.1046202,3.739381232,21.89331095,Animal_2528,
xetneipreS,Amarillo,Selvax,orovínmO,189.7199784,,,Animal_2529,
Oveja,Negro,Selvax,orovínraC,288.6263702,2.093634127,90.0,Animal_2530,
xnórubiT,Marrón,Sabana,Herbívoro,396.8288772,1.383680265,78.0,Animal_2531,2021-04-22
Pingüino,Marrón,Montaña,Carnívoro,162.8325183,,12.0,Animal_2532,
Canguro,Verde,Océano,xxorovínmO,358.3661046,,68.12924929,Animal_2533,
xxaliugÁ,Negrox,ogaL,xorovínraC,69.04318453,1.578718193,51.0,4352_laminA,
Hipopótamo,Rojo,Montaña,orovínraC,146.3555799,4.253067502,13.0,Animal_2535x,
Tigre,olliramA,Río,Omnívoro,73.21060743,3.818766548,57.0,x6352_laminAx,
Burro,Marrón,Montaña,Herbívoro,405.8040486,1.555694694,55.0,Animal_2537,2020-12-13
Tortuga,Amarillox,Sabanax,xorovíbreH,112.1019684,,82.0,Animal_2538,
Gato,Gris,Montaña,Carnívoro,358.9843741,-0.203355149,28.44342005,Animal_2539,
Tigre,Amarillo,Lagox,Omnívoro,,0.644156977,44.0,Animal_2540,
Gato,Rojo,Desierto,Carnívoro,264.3583323,3.641533961,19.0,1452_laminA,
adnaP,Blanco,Sabana,Carnívoro,270.4745669,1.410808101,,Animal_2542x,2021-08-18
otaG,ojoR,Desiertox,Carnívoro,,4.118290892,3.0,Animal_2543,
xergiT,Blanco,Río,Omnívoro,164.309031,4.978482686,83.57954889,Animal_2544x,2021-02-21
arbeC,olliramA,Sabana,xorovínmO,238.3518604,0.475437088,20.0,Animal_2545,2023-03-30
xafariJ,Blancox,oíRx,xorovíbreH,301.8009586,2.417872113,25.0,Animal_2546,
olirdocoC,Gris,Río,orovínmO,493.0097945,,75.0,Animal_2547xx,
aliugÁ,Negro,Montaña,Carnívoro,468.9445151,3.965859393,57.06764771,Animal_2548,
Águila,Blanco,Desierto,Carnívoro,432.0819215,3.823986076,80.52036543,9452_laminA,
Burro,xocnalB,Río,Herbívoro,444.6761373,1.810075183,,Animal_2550,
Delfín,xolliramA,Desierto,xorovínmO,234.4567425,,55.0,Animal_2551,2022-07-20
Cabra,sirG,otreiseD,Carnívoro,,2.585533028,35.0,Animal_2552,
Lobo,xluzA,Sabana,Herbívoro,448.3350877,4.87230886,,Animal_2553,
Elefante,Azul,Bosque,Herbívoro,197.0824317,,59.0,Animal_2554,2024-01-27
xorroZ,Azul,Montaña,orovínraCxx,480.9194767,5.66054641,39.0,Animal_2555,
Pingüino,Azul,Río,Carnívoro,208.477245,,57.0,Animal_2556,
Rinoceronte,Negro,otreiseD,Omnívoro,300.2331782,4.946464881,83.08566708,Animal_2557x,
Tortuga,xojoR,Océanox,Herbívoro,354.8028675,,,Animal_2558,
Panda,Amarillo,euqsoB,orovínraC,,1.498422826,34.0,Animal_2559,
orreP,Amarillo,xoíR,Herbívoro,123.0635208,3.105613098,,0652_laminA,
Elefante,Verde,Océano,Omnívoro,372.809327,1.435402728,22.0,Animal_2561,2020-05-27
Burro,Gris,Montañax,xorovínraC,260.8869775,,,2652_laminA,2023-10-24
etnoreconiR,Azul,Montañax,Omnívoro,135.0100132,,21.0,Animal_2563,
ergiT,Negrox,Desierto,Herbívoro,388.5268131,0.658846459,41.16929422,Animal_2564,
Koala,sirG,otreiseD,Omnívoro,277.6956658,,31.0,Animal_2565x,
Cerdo,luzA,Lago,orovínmO,330.8259365,3.60774917,27.0,Animal_2566,
Ballena,Negro,Lago,Herbívoro,162.1276332,3.079058721,37.0,Animal_2567,
olirdocoC,Gris,xoíR,xorovínmO,241.155702,,66.0,Animal_2568x,
xoboL,olliramAx,Sabana,Herbívoro,309.0597712,,54.0,Animal_2569,
Conejo,Amarillo,Bosquex,xxorovínraC,203.0504963,,9.0,Animal_2570,
Conejo,ojoR,Río,Herbívorox,99.98789738,,,Animal_2571,
xotaG,Marrón,euqsoB,xHerbívoro,480.7492295,3.38390879,42.0,Animal_2572,
xxanellaB,Rojox,Desiertox,Carnívoro,256.5547935,0.958356832,36.0,Animal_2573,2020-12-19
León,ocnalB,añatnoM,Herbívoro,,2.421538475,10.0,Animal_2574x,
León,Rojox,Desierto,xorovínraC,,3.277638228,,Animal_2575,
Cebra,Azul,Montaña,Carnívoro,,-0.270877163,41.31765485,Animal_2576,
Zorro,Verde,Lagox,Herbívoro,,0.572933882,,Animal_2577,
Hipopótamo,Gris,oíR,Omnívoro,,0.734074703,39.0,Animal_2578x,
xodreC,Verde,Lago,Omnívoro,271.1487851,1.333155732,7.0,9752_laminA,
Delfín,Marrón,añatnoM,xorovínraC,271.6242768,2.204790705,4.0,0852_laminA,2021-05-13
ajevO,xxBlanco,Desierto,Omnívoro,249.0797541,2.488458321,15.0,Animal_2581,
Cabra,Grisx,ogaL,xOmnívorox,68.25810667,,74.68505429,Animal_2582,
adnaP,Negro,Selva,Herbívoro,248.5416638,3.387717768,,Animal_2583,
