Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
alaoK,Rojo,Océano,Carnívoro,6.122051823,1.06620427,85.82253427,4232_laminA,21/06/2022
Vaca,Verdex,Bosque,Omnívoro,70.88236125,,,Animal_2325,25/02/2022
Rinoceronte,Grisx,Selva,orovínraC,161.7182071,0.428437587,65,Animal_2326x,22/01/2024
ajevO,nórraM,Desierto,orovíbreHx,289.7140889,4.489023956,24,Animal_2327,08/06/2024
Conejo,Azul,ogaL,Omnívoro,38.47172926,3.489911072,88,Animal_2328,08/05/2022
Caballo,Azulx,onaécO,Omnívoro,,0.695928968,48.10270466,Animal_2329,11-16-2022
Canguro,Marrón,Océano,Omnívorox,183.176753,0.418725193,83,Animal_2330x,18/10/2023
Cabra,edreV,Bosque,Omnívoro,456.3795247,3.278623054,94,Animal_2331,Invalid Date
Tortugaxx,Negro,Montaña,Omnívoro,,3.656828813,,Animal_2332,05/02/2020
Rinoceronte,Negrox,Montaña,orovíbreH,376.5657096,2.145534748,44.13845704,3332_laminA,21/04/2020
adnaP,Marrón,Río,xorovínmO,303.7530703,3.5384821,29.42579447,Animal_2334,18/07/2021
Vaca,Negro,Océano,Carnívoro,313.7651247,3.806025754,77,Animal_2335,11/06/2020
Conejo,xolliramA,Lago,Omnívoro,319.3636144,,68,Animal_2336x,09/05/2021
Pingüinox,Gris,Selva,Omnívoro,314.7319721,2.441598798,,Animal_2337,02/08/2024
Serpiente,Grisx,Desiertox,Omnívoro,278.942749,,97,Animal_2338,11/04/2022
afariJ,nórraM,Océano,Omnívoro,,0.154037613,5,Animal_2339,11/09/2024
Elefante,Blanco,Sabana,Omnívoro,366.0034009,5.333759711,90.6541687,Animal_2340x,02/05/2024
Cabrax,Rojo,otreiseD,Herbívoro,388.6962478,3.056208604,86.85770181,Animal_2341,03/07/2021
Lobo,edreV,Ríox,Herbívoro,436.3589447,1.095454292,81,2432_laminAx,30/04/2022
Tortugax,Marrón,Montaña,Omnívoro,108.6042416,4.850183776,50,Animal_2343,05/07/2021
Tiburón,Negrox,Lago,Herbívoro,42.81827539,4.583166319,40,Animal_2344,04/06/2021
Oveja,edreV,onaécO,Carnívoroxx,241.9643239,4.947002405,,Animal_2345,20/04/2023
Burro,ocnalB,Bosque,Omnívoro,257.5262671,4.382877159,51,Animal_2346,26/11/2024
Elefante,Negro,Sabanax,xorovínraC,414.7617082,4.234549931,,7432_laminAx,30/12/2020
Serpiente,Azul,onaécO,Carnívoro,,1.298962322,,8432_laminA,10/04/2021
Conejoxx,ojoR,Lagox,Omnívoro,286.0851016,4.227022967,16.2153742,Animal_2349,07-30-2020
adnaPx,Amarillo,Río,Carnívorox,,,,Animal_2350,02/09/2022
Caballo,Negro,avleS,orovínraC,19.68053675,-0.118925236,,Animal_2351x,16/10/2022
odreC,Amarillo,Sabanax,Carnívoro,307.9922334,0.58234399,,Animal_2352,13/12/2020
ojenoC,Verdexx,Río,Omnívoro,414.1935996,4.899160517,9,3532_laminA,09-21-2024
Jirafax,Amarillox,Océano,Omnívoro,78.12511893,1.550520302,91.80528437,Animal_2354,17/10/2020
Canguro,Verde,Selva,Carnívorox,297.4645942,4.367369773,2,Animal_2355xx,03-24-2024
Cerdo,Verde,Sabana,orovínmO,297.2116617,0.120223058,78,6532_laminA,15/10/2020
oboL,edreV,avleS,Omnívoro,,1.46638564,,7532_laminA,30/09/2021
Serpiente,Verdex,Selva,Carnívorox,62.60832329,3.870215745,2,Animal_2358,14/11/2022
ergiT,Verde,xanabaS,orovínmO,490.0459195,1.269701951,68,Animal_2359,01-19-2022
omatópopiH,Negro,Sabana,Herbívoro,197.4658657,3.480222289,76,0632_laminA,20/05/2022
Cebra,Verde,Selvax,Omnívoro,,2.871265195,48,Animal_2361,17/11/2024
Koala,orgeN,Ríox,Herbívorox,87.15677206,0.479680408,74,Animal_2362,13/03/2023
Caballo,Verde,Lago,Carnívoro,334.1332551,,3,Animal_2363,13/06/2021
Oveja,Amarillo,Montañaxx,Omnívoro,305.1132034,2.545643635,,Animal_2364xx,04/06/2020
nífleD,Azul,Sabana,Carnívoro,323.9729131,1.009459913,6,Animal_2365x,06/27/2023
Delfín,edreV,Océano,Carnívoro,44.19252751,,87.88302456,Animal_2366,12/06/2023
Tortugaxx,Blanco,otreiseDx,Carnívoro,,,5.114849458,Animal_2367,06/05/2020
agutroT,Verde,Bosquex,Carnívoro,195.243932,0.557816148,3,Animal_2368x,23/10/2020
Gato,Verde,Selva,Carnívoro,159.1909704,2.898859337,10,Animal_2369,19/12/2022
Tiburón,Amarillo,Selva,Omnívoro,232.1586868,0.545107087,43,Animal_2370,04/05/2022
Rinoceronte,ojoR,Bosquex,Herbívoro,,,19,1732_laminA,22/09/2022
Oso,Gris,Montaña,Omnívoro,,2.409319974,14,Animal_2372,21/08/2021
Zorro,Amarillo,Bosquexx,Omnívoro,464.7012266,5.611171754,21,3732_laminA,11-18-2023
Canguro,xocnalBx,Sabana,Omnívoro,,4.630601408,,Animal_2374,14/02/2022
Rinoceronte,Gris,euqsoB,Omnívorox,431.5561351,4.148662874,,5732_laminA,24-2023-03
agutroT,Marrón,Selva,Herbívoro,390.9800416,1.736978365,,Animal_2376,15/11/2024
oniügniP,Marrónx,euqsoB,orovínmO,,,,7732_laminA,13/11/2021
odreC,ojoR,Desierto,Carnívorox,123.6294058,2.697773606,24,Animal_2378,25/05/2020
Pingüinox,Blanco,Océano,orovínmO,288.9026159,6.534619477,54,9732_laminAx,05/12/2021
Conejo,Amarillo,anabaS,Omnívoroxx,137.9977478,,,x0832_laminA,27/07/2023
Panda,Negrox,Bosque,Herbívoro,412.2231508,1.004845065,17,1832_laminA,15/09/2024
Cebra,Blanco,Selvax,Herbívorox,3.656771095,0.341530795,22,Animal_2382,08/09/2020
Oso,Azul,Río,Carnívoro,282.8447623,3.502343856,83,Animal_2383,03/11/2021
Zorro,Gris,Océano,Omnívoro,170.2625122,4.177906339,,Animal_2384,28/03/2024
Caballo,Gris,Sabana,Omnívoro,,4.247109021,74,Animal_2385,01/04/2020
orreP,Verde,Selva,orovínmO,322.8082556,3.42447139,61.04424178,6832_laminA,25/11/2021
Oveja,Marrónx,Montaña,Carnívoro,,,11,Animal_2387,02-2024-19
Cebrax,Rojo,Desiertox,Herbívoro,304.9885003,,61,Animal_2388,04/03/2020
Hipopótamox,Gris,Lago,Carnívorox,426.2494712,4.577692512,37.47080234,9832_laminAx,12/02/2020
Rinoceronte,Blanco,Montaña,orovínmO,131.5257079,4.842279471,66,x0932_laminA,11/12/2024
osO,Gris,xogaLx,Herbívorox,260.6987908,4.251071539,33.32103687,1932_laminA,25/03/2020
Delfín,Rojox,otreiseD,Herbívoroxx,225.817733,-0.39004564,,Animal_2392,15/12/2021
Águila,ojoR,Bosque,Carnívoro,6.810804852,0.413922305,,Animal_2393,04/07/2022
Tiburón,Rojo,anabaS,Herbívoro,278.1210348,,34.71887477,Animal_2394,07-15-2020
Hipopótamo,Blanco,Bosque,orovíbreH,331.1006377,2.319772277,38.65853132,Animal_2395,05/01/2020
orugnaC,Negroxx,Desierto,Omnívoro,296.3652878,4.571519155,47,Animal_2396,12-17-2020
oboL,Verde,Desierto,Omnívoro,368.7475137,0.590155188,23,7932_laminA,26/10/2024
Caballo,nórraM,Desiertox,Herbívoro,286.1529552,,36,8932_laminA,08/01/2021
Conejo,Gris,ogaL,Herbívoro,,3.783814828,40,Animal_2399,01/10/2020
Panda,Blancox,Océano,orovínraC,59.10631652,0.56543456,,Animal_2400x,14/02/2023
Koala,Amarillo,Selvax,Carnívorox,298.6965673,0.715245339,89,Animal_2401,22/05/2021
Delfín,xnórraM,Sabana,Herbívorox,138.2146168,1.997061431,81,2042_laminA,05-20-2020
nífleD,orgeN,euqsoB,Omnívorox,40.74291939,3.150709603,15,Animal_2403x,17/06/2023
Oveja,Blanco,Bosque,Herbívorox,214.2017578,,,Animal_2404x,08-29-2023
etneipreS,Azul,xañatnoMx,Herbívorox,,,4,Animal_2405xx,18/04/2023
Perro,Azul,Lagox,Omnívoro,165.0442482,2.292956954,22,Animal_2406,02/01/2022
olirdocoC,Verde,Desierto,orovínmO,360.4964174,4.593406388,,7042_laminA,07-26-2022
Rinoceronte,edreV,Río,Carnívoro,322.2415334,,21.63018852,8042_laminA,18/07/2023
Pingüinox,orgeN,Desiertox,Carnívoro,165.9249328,,81,Animal_2409,30/06/2020
Ovejax,Negro,Desierto,Carnívoro,377.6813919,1.824392755,77.87381054,Animal_2410,22/10/2020
Perro,edreV,Río,Carnívoro,324.6988262,0.118350964,78,1142_laminA,11/06/2020
Gatox,Gris,Bosque,orovínmO,,1.210654578,17,Animal_2412,20/01/2023
orreP,Gris,Montaña,Herbívoro,277.2943306,0.625067815,,Animal_2413,12/2020/03
orreP,Blanco,avleS,Carnívoro,6.683444376,,96.40044219,Animal_2414,10-18-2020
Hipopótamo,Amarillo,Ríox,Carnívoro,,,,Animal_2415,02/08/2023
Zorro,Blanco,ogaLx,Omnívoro,,1.450860895,94,6142_laminA,27/07/2023
odreCx,Amarillo,Océano,Omnívoro,471.3622454,,86,Animal_2417,23/03/2020
Perrox,Negrox,Sabana,orovíbreH,409.1744008,3.896135951,,8142_laminA,08/02/2023
Zorro,Marrón,ogaLx,Herbívoro,294.2595403,4.739276744,94,Animal_2419,17/08/2024
Serpiente,Blanco,Río,Omnívoro,126.1550777,0.592158048,80,0242_laminA,18/08/2022
Burro,Blanco,Selva,Carnívoro,102.6549792,,38,xxx1242_laminA,02/02/2024
Delfínx,Amarilloxx,Bosque,Carnívorox,,,,Animal_2422xx,26/09/2021
Jirafa,Rojo,Océano,Carnívoro,,0.285142687,99,Animal_2423x,06/05/2022
Gatox,Negro,Océano,Herbívoro,148.7366895,7.078778873,6,4242_laminA,05/03/2023
Cebra,Negro,Océano,Carnívorox,257.9498182,0.122757967,,Animal_2425x,10-15-2023
Jirafa,Azul,Desierto,orovínraC,84.37630881,4.380976413,82,Animal_2426x,12/06/2021
orruB,Rojo,Sabanax,Omnívoro,,,6,Animal_2427,17/05/2020
Conejo,Amarillo,Bosque,xorovínraCx,54.85435293,5.140004233,27.04465204,8242_laminA,05/01/2020
Burro,Negro,euqsoBx,Omnívoro,466.0401257,1.653031914,91,Animal_2429,03-29-2024
Pingüino,ojoR,Océano,orovínraC,456.8754277,3.306100976,,Animal_2430xx,05/23/2021
Panda,Verde,Bosque,Herbívorox,264.0639984,0.041195644,76.55141177,1342_laminA,01/01/2021
xotaG,Rojo,Sabana,Carnívoro,362.7302256,3.254741198,38,Animal_2432,09/10/2024
Cocodrilo,Gris,Sabana,Carnívoro,218.5881007,3.891028798,80,Animal_2433,12/01/2022
Ballena,luzA,Montaña,Omnívoro,315.3872542,2.690560683,,Animal_2434,02/11/2020
Lobo,edreV,Río,Omnívoro,170.9473928,4.885723584,,Animal_2435,05/2022/18
orugnaC,Marrón,Ríox,Omnívoro,,2.200881901,53,Animal_2436,20/10/2024
Rinoceronte,Blanco,Montaña,Carnívoro,289.5366633,4.362080592,15,Animal_2437,06/05/2020
Oso,Azul,Selva,xxorovínraC,,,88.46913007,Animal_2438,14/07/2021
Cabrax,Marrónx,Río,Herbívorox,293.0912985,4.898316566,56,Animal_2439x,09-14-2023
Elefante,ocnalB,Sabana,orovínraC,144.0436301,4.803188469,56,Animal_2440x,25/06/2024
acaV,Gris,Sabana,Herbívoro,184.1119581,,,x1442_laminA,21/12/2023
Cebra,ojoR,Río,orovínmO,,,84.12528977,Animal_2442,26/08/2024
Hipopótamo,Negro,Sabana,Omnívoro,27.43767697,3.677106027,56.75108688,Animal_2443,19/04/2021
Cebrax,Verde,añatnoM,orovínmO,127.4751077,1.014604457,52.20043988,4442_laminA,12-23-2023
Hipopótamo,Amarillo,Océanox,Herbívoro,36.855032,3.159022964,24,Animal_2445,05/06/2023
afariJx,Verdex,Océanoxx,Carnívorox,,0.456143346,,Animal_2446,10/08/2020
Hipopótamox,Gris,Bosque,Omnívorox,,4.199882531,72.44449627,7442_laminA,01/08/2021
Pingüino,Marrón,Lago,Carnívorox,20.27575578,0.955274829,85.59427186,Animal_2448,08-29-2020
Lobo,Amarillo,Lago,Carnívoro,329.8124542,1.385272935,4,xx9442_laminA,2023/15/08
etnoreconiR,orgeN,Océano,Omnívorox,137.0063167,,10,Animal_2450,30/04/2020
Rinoceronte,Gris,Desierto,Herbívorox,,,63,1542_laminA,07/10/2021
oniügniP,Amarillo,Montaña,Carnívoro,241.6819189,4.289093097,73,Animal_2452,24/05/2022
Ovejax,Gris,anabaS,Omnívoro,153.9817562,,82.3090983,3542_laminA,23/05/2020
Cerdox,Rojo,Ríox,Carnívorox,259.3018289,2.253513312,,Animal_2454x,05/03/2024
Serpiente,Gris,Océano,Carnívoro,192.782795,1.074567122,,Animal_2455,Invalid Date
Cerdo,Negro,Montaña,Carnívorox,282.5862313,,,Animal_2456,15/09/2023
Panda,Azulx,Océano,Carnívoro,58.15190129,2.869348955,,Animal_2457,18/03/2021
Vaca,Blanco,xavleS,Carnívoro,498.4982609,2.29466759,63,Animal_2458,13/07/2024
Jirafa,Amarillo,Sabana,Herbívoro,213.0419265,1.615417506,56,x9542_laminA,24/05/2024
Oso,Rojo,Selvax,Herbívoro,172.4618101,,,0642_laminA,04/10/2021
Serpientex,Negro,Sabana,Omnívoro,355.2326739,1.759530062,34,Animal_2461,07-16-2023
Koala,Gris,Montaña,orovíbreH,182.5858038,3.809358152,17,Animal_2462x,15/09/2020
Tigre,ojoR,euqsoB,Herbívorox,416.8038782,2.765079113,18.84079652,3642_laminA,28/04/2021
Cebra,Negro,Océanox,Herbívoro,227.6810915,4.396554093,81,Animal_2464,15/10/2021
Burro,Azulx,Océano,Carnívoro,360.0596482,,66,Animal_2465,04/03/2022
Delfín,Rojox,otreiseD,Carnívorox,54.619155,,51,Animal_2466,07/03/2021
orruB,Rojox,oíR,orovínmO,,4.270350223,,Animal_2467,05/05/2020
Elefante,Blancox,Selva,xorovínmO,368.1232754,,43,Animal_2468x,05/11/2022
Hipopótamo,Verdex,Océano,Omnívoro,106.6466725,1.113521087,57,Animal_2469x,23/07/2023
Oveja,Amarillo,Montaña,Carnívoro,,3.155188269,10,Animal_2470,03-20-2020
Cocodrilo,ocnalB,Bosquex,Herbívoro,158.829882,-0.494921972,,Animal_2471,04/12/2021
Conejo,nórraM,Río,Herbívoro,488.0592224,,48,Animal_2472xx,10/11/2020
Oso,Amarillox,añatnoM,Carnívoro,129.1589557,,69,3742_laminA,01/03/2021
Pingüino,Blanco,Selva,Omnívoro,230.2222499,3.659562655,56,Animal_2474,01/01/2023
Delfín,Grisxx,Desiertox,Omnívoro,15.98009263,0.568127417,76,5742_laminAx,24/09/2022
Lobo,Amarillo,Océano,Omnívoro,199.5038774,2.040519297,36,Animal_2476,09/12/2022
Ballena,Amarillo,Montaña,Carnívoro,286.0886877,3.800061484,31.83055237,Animal_2477,15/11/2023
Lobo,Negro,Ríox,Omnívoro,476.6091816,4.061455418,55,Animal_2478x,01/09/2023
Zorro,Gris,Sabana,Omnívoro,259.0853711,0.883709932,38,Animal_2479,14/01/2020
Caballo,Marrón,euqsoB,Carnívoro,,,73,Animal_2480,09/12/2023
Zorro,Verde,Río,Herbívorox,,1.716097463,,Animal_2481x,04-13-2020
Águila,Rojo,añatnoM,Carnívoro,21.3517217,3.286791246,16.73632381,Animal_2482x,08/12/2024
Burro,Azulx,Bosque,Carnívoroxx,159.090316,3.809274321,16,Animal_2483,14/06/2022
Águila,ocnalB,onaécO,Carnívoro,288.1992044,3.772680383,77,Animal_2484,03/08/2021
Ballena,Negrox,anabaS,Carnívoro,475.346389,,,Animal_2485,01/10/2022
Conejo,Blanco,Desiertox,Herbívoro,429.7060495,4.073020635,95.76315211,Animal_2486,2022/23/05
Tigre,Marrón,oíR,Omnívoro,114.9494515,2.241682606,53,Animal_2487,03/05/2022
Zorro,Rojox,Desierto,Carnívorox,,0.70701477,56,Animal_2488,31/12/2023
Rinoceronte,Marrón,Sabana,orovíbreH,101.3853106,2.865765024,7,Animal_2489,31/01/2020
Cabra,Amarillo,xeuqsoB,Omnívoro,461.3269493,4.766276785,57,Animal_2490,05/2024/12
Ballena,Azul,Océanox,Omnívoro,426.4804104,,,Animal_2491,03/02/2023
agutroT,Marrón,añatnoM,Omnívorox,387.1390276,2.935633174,52,Animal_2492xx,25/04/2022
Ballena,Blancox,anabaS,Carnívoro,196.974822,3.269347736,2.792011177,Animal_2493x,03-25-2022
Águila,Grisx,Selva,Carnívorox,252.6859714,4.659753932,43,Animal_2494x,28/04/2022
oboL,sirG,Bosque,Omnívoro,233.6649953,0.658209967,,5942_laminA,09-14-2023
Pingüino,Amarillo,Desierto,orovínmO,127.4456557,1.723831281,30,Animal_2496,12/01/2022
xarbeC,Verde,Río,Omnívoro,253.008995,,10,Animal_2497,20/08/2021
Pingüino,ocnalB,anabaS,Omnívoro,,4.330871354,94,Animal_2498,10/02/2020
Águilax,Blancoxxx,Desierto,orovínmO,66.77337638,1.682913565,7,Animal_2499,17/08/2020
Delfín,Marrónx,Bosque,Omnívoro,442.6552866,,,Animal_2500,01/04/2022
León,Azul,Desierto,Herbívoro,,1.873066977,35,Animal_2501x,04/08/2020
Tiburón,Blanco,Sabana,orovínmO,208.951886,,88,Animal_2502x,21/11/2021
Hipopótamo,Negro,Bosque,Carnívoro,,,,3052_laminA,09/05/2024
Vaca,Verde,Selva,orovínraC,185.6294441,1.934784687,36,4052_laminA,2020-30-04
etnafelE,Marrón,anabaS,Carnívoro,370.6491537,4.389112505,20,Animal_2505,09-18-2022
Oveja,Negro,Montaña,orovínmO,392.6115155,1.232366604,50.26037852,Animal_2506,27/02/2023
olirdocoC,olliramA,Lago,Carnívoro,383.4916221,2.784566972,96,Animal_2507,28/05/2023
Águila,Gris,Océano,Herbívoro,359.1976965,0.217410787,59,Animal_2508x,30/03/2022
Elefante,Amarillo,Sabana,Omnívorox,102.3541572,4.064671845,49.17716376,Animal_2509,07/08/2021
Cabra,Gris,Bosquex,Carnívoro,168.5437609,2.946478101,90.5069082,0152_laminAx,15/02/2024
arbaC,Amarillo,oíR,Herbívoro,236.8853819,3.165388959,,Animal_2511,23/01/2023
Delfín,Blanco,Océano,Herbívoro,166.0657027,0.353432325,,2152_laminA,16/08/2021
Panda,Negro,Sabana,Carnívoro,380.4455262,,44.02629659,x3152_laminA,09-20-2023
Perro,Grisx,Selva,Herbívoro,165.3474086,0.464221275,99,Animal_2514,22/10/2024
afariJ,Marrón,Río,Carnívoro,69.97781131,1.515680147,42.1392562,5152_laminA,27/10/2021
Lobo,orgeN,Selva,Herbívoroxx,200.1211856,3.174451138,99,6152_laminA,11-13-2021
Canguro,Marrón,Montaña,Omnívoroxx,489.977302,2.874311323,76,Animal_2517,10/08/2021
Cerdo,orgeN,oíRx,Omnívorox,113.7148251,4.329606765,33,Animal_2518,04/05/2021
Tortuga,orgeN,Desierto,orovínmO,306.4671708,2.79133123,77.71938424,9152_laminA,11-18-2020
Burro,Amarillo,Lago,Omnívorox,,1.437841099,,Animal_2520,18/12/2022
Cabra,Grisx,Río,Omnívorox,36.44125926,,45,Animal_2521,29/09/2021
nórubiT,Gris,Océano,Carnívoro,244.4504264,0.771592449,45,2252_laminA,20/12/2024
etneipreS,Azul,Ríox,orovínmO,,,,Animal_2523,18/07/2023
nóeL,orgeN,Bosque,Omnívorox,257.0967679,3.120748857,14.40370092,Animal_2524,25/07/2020
ergiT,Blanco,ogaL,Omnívoro,,1.013903961,95,Animal_2525x,Invalid Date
ajevOx,Blanco,Bosquex,orovínmO,145.1795713,0.968325961,17,Animal_2526,22/02/2020
Lobo,Marrón,Desiertox,orovíbreH,45.54616782,,12,Animal_2527,22/03/2023
odreC,Marrónx,Ríox,Omnívoro,467.1046202,3.739381232,21.89331095,Animal_2528,19/11/2020
Serpientex,Amarillo,Selvax,orovínmO,189.7199784,,,Animal_2529,Invalid Date
Oveja,Negro,Selvax,orovínraC,288.6263702,2.093634127,90,Animal_2530,01/01/2020
Tiburónx,Marrón,Sabana,Herbívoro,396.8288772,1.383680265,78,Animal_2531,04-22-2021
Pingüino,Marrón,Montaña,Carnívoro,162.8325183,,12,Animal_2532,15/06/2020
Canguro,Verde,Océano,Omnívoroxx,358.3661046,,68.12924929,Animal_2533,24/04/2021
Águilaxx,Negrox,ogaL,Carnívorox,69.04318453,1.578718193,51,4352_laminA,29/08/2020
Hipopótamo,Rojo,Montaña,orovínraC,146.3555799,4.253067502,13,Animal_2535x,03/02/2020
Tigre,olliramA,Río,Omnívoro,73.21060743,3.818766548,57,x6352_laminAx,14/07/2024
Burro,Marrón,Montaña,Herbívoro,405.8040486,1.555694694,55,Animal_2537,12-13-2020
Tortuga,Amarillox,Sabanax,Herbívorox,112.1019684,,82,Animal_2538,12/07/2022
Gato,Gris,Montaña,Carnívoro,358.9843741,-0.203355149,28.44342005,Animal_2539,22/02/2022
Tigre,Amarillo,Lagox,Omnívoro,,0.644156977,44,Animal_2540,2023/26/08
Gato,Rojo,Desierto,Carnívoro,264.3583323,3.641533961,19,1452_laminA,Invalid Date
adnaP,Blanco,Sabana,Carnívoro,270.4745669,1.410808101,,Animal_2542x,08-18-2021
otaG,ojoR,Desiertox,Carnívoro,,4.118290892,3,Animal_2543,13/11/2020
Tigrex,Blanco,Río,Omnívoro,164.309031,4.978482686,83.57954889,Animal_2544x,02-21-2021
arbeC,olliramA,Sabana,Omnívorox,238.3518604,0.475437088,20,Animal_2545,03-30-2023
Jirafax,Blancox,oíRx,Herbívorox,301.8009586,2.417872113,25,Animal_2546,03/07/2020
olirdocoC,Gris,Río,orovínmO,493.0097945,,75,Animal_2547xx,05-2023-28
aliugÁ,Negro,Montaña,Carnívoro,468.9445151,3.965859393,57.06764771,Animal_2548,23/11/2024
Águila,Blanco,Desierto,Carnívoro,432.0819215,3.823986076,80.52036543,9452_laminA,22/12/2024
Burro,xocnalB,Río,Herbívoro,444.6761373,1.810075183,,Animal_2550,09/2020/11
Delfín,xolliramA,Desierto,Omnívorox,234.4567425,,55,Animal_2551,07-20-2022
Cabra,sirG,otreiseD,Carnívoro,,2.585533028,35,Animal_2552,08/08/2022
Lobo,xluzA,Sabana,Herbívoro,448.3350877,4.87230886,,Animal_2553,17/05/2024
Elefante,Azul,Bosque,Herbívoro,197.0824317,,59,Animal_2554,01-27-2024
Zorrox,Azul,Montaña,xxCarnívoro,480.9194767,5.66054641,39,Animal_2555,23/09/2023
Pingüino,Azul,Río,Carnívoro,208.477245,,57,Animal_2556,03/07/2022
Rinoceronte,Negro,otreiseD,Omnívoro,300.2331782,4.946464881,83.08566708,Animal_2557x,11-2021-10
Tortuga,xojoR,Océanox,Herbívoro,354.8028675,,,Animal_2558,17/05/2024
Panda,Amarillo,euqsoB,orovínraC,,1.498422826,34,Animal_2559,01/02/2021
orreP,Amarillo,xoíR,Herbívoro,123.0635208,3.105613098,,0652_laminA,06/08/2022
Elefante,Verde,Océano,Omnívoro,372.809327,1.435402728,22,Animal_2561,05-27-2020
Burro,Gris,Montañax,Carnívorox,260.8869775,,,2652_laminA,10-24-2023
etnoreconiR,Azul,Montañax,Omnívoro,135.0100132,,21,Animal_2563,15/10/2022
ergiT,Negrox,Desierto,Herbívoro,388.5268131,0.658846459,41.16929422,Animal_2564,03/04/2022
Koala,sirG,otreiseD,Omnívoro,277.6956658,,31,Animal_2565x,18/10/2023
Cerdo,luzA,Lago,orovínmO,330.8259365,3.60774917,27,Animal_2566,13/09/2024
Ballena,Negro,Lago,Herbívoro,162.1276332,3.079058721,37,Animal_2567,04/07/2023
olirdocoC,Gris,xoíR,Omnívorox,241.155702,,66,Animal_2568x,06/04/2024
Lobox,olliramAx,Sabana,Herbívoro,309.0597712,,54,Animal_2569,09/03/2024
Conejo,Amarillo,Bosquex,Carnívoroxx,203.0504963,,9,Animal_2570,01/02/2020
Conejo,ojoR,Río,xorovíbreH,99.98789738,,,Animal_2571,17/09/2022
Gatox,Marrón,euqsoB,orovíbreHx,480.7492295,3.38390879,42,Animal_2572,10/12/2024
Ballenaxx,Rojox,Desiertox,Carnívoro,256.5547935,0.958356832,36,Animal_2573,12-19-2020
León,ocnalB,añatnoM,Herbívoro,,2.421538475,10,Animal_2574x,09/02/2022
León,Rojox,Desierto,Carnívorox,,3.277638228,,Animal_2575,22/09/2021
Cebra,Azul,Montaña,Carnívoro,,-0.270877163,41.31765485,Animal_2576,29/10/2022
Zorro,Verde,Lagox,Herbívoro,,0.572933882,,Animal_2577,02/11/2021
Hipopótamo,Gris,oíR,Omnívoro,,0.734074703,39,Animal_2578x,06/01/2023
Cerdox,Verde,Lago,Omnívoro,271.1487851,1.333155732,7,9752_laminA,16/05/2021
Delfín,Marrón,añatnoM,Carnívorox,271.6242768,2.204790705,4,0852_laminA,05-13-2021
ajevO,xxBlanco,Desierto,Omnívoro,249.0797541,2.488458321,15,Animal_2581,25/04/2020
Cabra,Grisx,ogaL,xorovínmOx,68.25810667,,74.68505429,Animal_2582,09/01/2020
adnaP,Negro,Selva,Herbívoro,248.5416638,3.387717768,,Animal_2583,29/05/2023
Conejo,Azul,Bosquex,Carnívoro,85.38284631,3.021076502,6,Animal_2584,Invalid Date
Tiburónx,Blanco,onaécO,Carnívoro,63.94175736,,73,Animal_2585,28/04/2022
Jirafa,Amarillo,Montaña,Herbívorox,,,,Animal_2586,20/09/2021
ollabaC,Marrón,Montaña,orovínmO,302.8700566,0.480474785,72,7852_laminAx,03/12/2024
Serpiente,Blanco,Selva,Carnívoroxx,330.085539,2.0193044,71,Animal_2588x,21/05/2023
otaG,xluzA,Ríox,Omnívoro,201.3334684,-0.159550573,68,Animal_2589,06/09/2024
Jirafa,ojoR,oíR,Carnívoro,455.6474301,1.94641607,,Animal_2590,02/05/2021
Cebra,Blancox,Río,orovínraC,318.1350895,3.178094762,,Animal_2591,08/06/2021
Canguro,Rojo,Océano,Carnívoro,384.8157649,2.781463397,19,x2952_laminA,12/11/2023
Vaca,Azul,Sabana,Carnívoro,184.912672,,62,Animal_2593,08/01/2021
Caballo,Amarillox,Selva,orovínmO,480.7865681,5.02340558,71,Animal_2594,03-16-2021
Caballoxx,Gris,Océano,Omnívoro,,4.965128697,10,Animal_2595,26/07/2023
Oveja,Negro,Lagox,Omnívorox,427.120283,4.318189637,25,6952_laminA,01/01/2023
Gato,Amarillo,Selvax,Omnívoro,86.92493945,3.79074585,44,Animal_2597,03/25/2022
Elefantex,xojoR,Montañax,Herbívoro,,,,Animal_2598x,04/06/2023
León,Rojo,Bosque,Carnívoro,143.5276732,1.875235692,58,Animal_2599,05/04/2020
León,Negro,Selva,orovínraC,,1.88875126,25,Animal_2600,06-28-2022
Perro,Gris,Sabanax,orovínraC,,4.40914482,93,Animal_2601,14/06/2022
Rinoceronte,ocnalB,Desiertox,Herbívoro,16.91051281,,76,Animal_2602x,12/07/2022
Lobo,Negrox,Lago,Omnívoro,40.83300931,,,Animal_2603,30/07/2021
Tiburón,Marrón,Océano,Carnívoroxx,137.6835204,3.355439513,,Animal_2604x,02-25-2022
ergiTx,nórraM,Lago,Omnívoro,100.7366144,3.996712913,70,Animal_2605,12/16/2021
Zorrox,Azul,Lago,Omnívoro,116.6979473,0.286189403,,6062_laminA,Invalid Date
Ballena,Amarillox,xavleS,Herbívorox,399.1736514,,66.54656149,7062_laminA,28/12/2020
Panda,ojoR,Selvaxx,Herbívorox,282.0001704,3.576486881,,8062_laminA,22/04/2021
Osox,Gris,anabaSx,Omnívoro,4.018255411,,,Animal_2609,11-24-2021
Cocodrilo,Azul,Bosquex,Carnívoro,215.2320601,1.461817853,86.70988464,Animal_2610,08/10/2024
