Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Hipopótamo,Gris,Océano,Herbívoro,366.49,1.29,20,Animal_2275,2024-03-20
Jirafa,Amarillo,Océano,Herbívoro,467.41,4.52,23,Animal_2276,2022-04-26
Panda,Gris,Bosque,Herbívoro,328.94,4.09,50,Animal_2277,2021-06-05
Ballena,Negro,Desierto,Carnívoro,220.08,1.64,50,Animal_2278,2020-02-08
Cabra,Gris,Desierto,Omnívoro,22.92,2.57,50,Animal_2279,2021-03-04
Cabra,Verde,Montaña,Carnívoro,247.13,1.51,37,,2020-08-04
Oso,Rojo,Montaña,Omnívoro,236.54,4.46,45,Animal_2281,
Serpiente,Marrón,Océano,Herbívoro,15.47,4.42,50,Animal_2282,
Gato,Azul,Montaña,Omnívoro,345.22,3.81,33,Animal_2283,2023-01-04
Panda,Amarillo,Lago,Herbívoro,241.44,2.86,7,Animal_2284,2022-06-19
Conejo,Rojo,Lago,Herbívoro,63.05,0.69,22,Animal_2285,2021-04-02
Serpiente,Rojo,Selva,Carnívoro,107.92,2.71,5,Animal_2286,2024-02-11
Delfín,Gris,Montaña,Herbívoro,33.18,0.76,50,Animal_2287,2020-07-12
Oso,Verde,Selva,Carnívoro,287.57,3.98,21,Animal_2288,2022-06-09
Vaca,Blanco,Montaña,Omnívoro,311.39,3.81,89,Animal_2289,2021-09-12
Elefante,Amarillo,Océano,Omnívoro,253.37,4.56,50,Animal_2290,2020-10-02
Canguro,Rojo,Océano,Herbívoro,408.73,2.57,50,Animal_2291,2022-02-20
Cerdo,Gris,Selva,Carnívoro,430.64,2.57,50,Animal_2292,
Lobo,Verde,Bosque,Herbívoro,247.13,2.57,8,Animal_2293,2022-08-04
Tiburón,Marrón,Océano,Carnívoro,7.37,2.57,49,Animal_2294,2020-09-06
Oveja,Marrón,Bosque,Carnívoro,347.92,0.74,60,,2020-04-19
Cabra,Blanco,Desierto,Carnívoro,209.58,0.5,83,Animal_2296,
Tortuga,Negro,Lago,Omnívoro,283.21,0.18,7,Animal_2297,2020-06-17
Panda,Gris,Selva,Carnívoro,324.89,3.18,40,Animal_2298,2020-10-18
Koala,Azul,Río,Omnívoro,247.13,3.0,45,Animal_2299,
León,Negro,Océano,Carnívoro,247.13,4.94,59,,2022-01-06
Vaca,Marrón,Sabana,Omnívoro,67.85,2.05,88,Animal_2301,2022-01-12
Serpiente,Negro,Desierto,Omnívoro,336.08,2.57,75,,2021-09-08
Cebra,Marrón,Bosque,Omnívoro,3.18,3.16,50,Animal_2303,
Águila,Negro,Océano,Herbívoro,462.4,2.57,64,Animal_2304,2021-06-04
Caballo,Blanco,Selva,Carnívoro,57.14,4.69,65,Animal_2305,2021-07-03
Elefante,Blanco,Montaña,Carnívoro,167.17,2.19,96,Animal_2307,2020-08-10
Vaca,Blanco,Río,Carnívoro,187.41,2.57,50,Animal_2308,2020-11-08
Perro,Amarillo,Sabana,Herbívoro,247.13,2.95,53,Animal_2309,2021-01-10
Burro,Amarillo,Bosque,Omnívoro,292.98,4.47,43,,2021-04-22
Oveja,Rojo,Desierto,Carnívoro,222.01,2.57,50,Animal_2311,2020-02-10
Cebra,Rojo,Río,Omnívoro,16.61,0.93,2,Animal_2312,
Panda,Gris,Selva,Herbívoro,247.13,0.54,50,Animal_2313,2024-12-07
Gato,Amarillo,Sabana,Omnívoro,404.05,3.62,50,Animal_2314,2021-12-06
Cabra,Azul,Selva,Carnívoro,344.93,0.64,88,,2023-03-10
Elefante,Gris,Océano,Carnívoro,361.2,3.08,50,Animal_2316,2021-03-13
Canguro,Blanco,Montaña,Carnívoro,247.13,3.75,81,Animal_2317,2024-10-10
Caballo,Blanco,Desierto,Herbívoro,156.18,2.85,52,Animal_2318,
Tiburón,Marrón,Selva,Carnívoro,50.73,2.05,11,Animal_2319,2021-05-01
Lobo,Marrón,Bosque,Herbívoro,136.96,3.41,99,Animal_2320,2022-10-10
Pingüino,Amarillo,Océano,Omnívoro,416.99,2.57,20,Animal_2321,2020-06-07
Panda,Gris,Océano,Carnívoro,490.25,0.71,83,,2022-03-30
Lobo,Verde,Desierto,Carnívoro,247.43,2.57,18,Animal_2323,2022-02-09
Koala,Rojo,Océano,Carnívoro,6.12,1.07,85,,2022-06-21
Vaca,Verde,Bosque,Omnívoro,70.88,2.57,50,Animal_2325,2022-02-25
Rinoceronte,Gris,Selva,Carnívoro,161.72,0.43,65,Animal_2326,2024-01-22
Oveja,Marrón,Desierto,Herbívoro,289.71,4.49,24,Animal_2327,2024-06-08
Conejo,Azul,Lago,Omnívoro,38.47,3.49,88,Animal_2328,2022-05-08
Caballo,Azul,Océano,Omnívoro,247.13,0.7,48,Animal_2329,
Canguro,Marrón,Océano,Omnívoro,183.18,0.42,83,Animal_2330,2023-10-18
Cabra,Verde,Bosque,Omnívoro,456.38,3.28,94,Animal_2331,
Tortuga,Negro,Montaña,Omnívoro,247.13,3.66,50,Animal_2332,2020-02-05
Rinoceronte,Negro,Montaña,Herbívoro,376.57,2.15,44,,2020-04-21
Panda,Marrón,Río,Omnívoro,303.75,3.54,29,Animal_2334,2021-07-18
Vaca,Negro,Océano,Carnívoro,313.77,3.81,77,Animal_2335,2020-06-11
Conejo,Amarillo,Lago,Omnívoro,319.36,2.57,68,Animal_2336,2021-05-09
Pingüino,Gris,Selva,Omnívoro,314.73,2.44,50,Animal_2337,2024-08-02
Serpiente,Gris,Desierto,Omnívoro,278.94,2.57,97,Animal_2338,2022-04-11
Jirafa,Marrón,Océano,Omnívoro,247.13,0.15,5,Animal_2339,2024-09-11
Elefante,Blanco,Sabana,Omnívoro,366.0,5.33,90,Animal_2340,2024-05-02
Cabra,Rojo,Desierto,Herbívoro,388.7,3.06,86,Animal_2341,2021-07-03
Lobo,Verde,Río,Herbívoro,436.36,1.1,81,,2022-04-30
Tortuga,Marrón,Montaña,Omnívoro,108.6,4.85,50,Animal_2343,2021-07-05
Tiburón,Negro,Lago,Herbívoro,42.82,4.58,40,Animal_2344,2021-06-04
Oveja,Verde,Océano,Carnívoro,241.96,4.95,50,Animal_2345,2023-04-20
Burro,Blanco,Bosque,Omnívoro,257.53,4.38,51,Animal_2346,2024-11-26
Elefante,Negro,Sabana,Carnívoro,414.76,4.23,50,,2020-12-30
Serpiente,Azul,Océano,Carnívoro,247.13,1.3,50,,2021-04-10
Conejo,Rojo,Lago,Omnívoro,286.09,4.23,16,Animal_2349,
Panda,Amarillo,Río,Carnívoro,247.13,2.57,50,Animal_2350,2022-09-02
Caballo,Negro,Selva,Carnívoro,19.68,2.57,50,Animal_2351,2022-10-16
Cabra,Amarillo,Sabana,Carnívoro,307.99,0.58,50,Animal_2352,2020-12-13
Jirafa,Amarillo,Océano,Omnívoro,78.13,1.55,91,Animal_2354,2020-10-17
Canguro,Verde,Selva,Carnívoro,297.46,4.37,2,Animal_2355,
Cerdo,Verde,Sabana,Omnívoro,297.21,0.12,78,,2020-10-15
Lobo,Verde,Selva,Omnívoro,247.13,1.47,50,,2021-09-30
Serpiente,Verde,Selva,Carnívoro,62.61,3.87,2,Animal_2358,2022-11-14
Tigre,Verde,Sabana,Omnívoro,490.05,1.27,68,Animal_2359,
Hipopótamo,Negro,Sabana,Herbívoro,197.47,3.48,76,,2022-05-20
Cebra,Verde,Selva,Omnívoro,247.13,2.87,48,Animal_2361,2024-11-17
Koala,Verde,Río,Herbívoro,87.16,0.48,74,Animal_2362,2023-03-13
Caballo,Verde,Lago,Carnívoro,334.13,2.57,3,Animal_2363,2021-06-13
Oveja,Amarillo,Montaña,Omnívoro,305.11,2.55,50,Animal_2364,2020-06-04
Delfín,Azul,Sabana,Carnívoro,323.97,1.01,6,Animal_2365,2023-06-27
Delfín,Verde,Océano,Carnívoro,44.19,2.57,87,Animal_2366,2023-06-12
Tortuga,Blanco,Desierto,Carnívoro,247.13,2.57,5,Animal_2367,2020-05-06
Tortuga,Verde,Bosque,Carnívoro,195.24,0.56,3,Animal_2368,2020-10-23
Gato,Verde,Selva,Carnívoro,159.19,2.9,10,Animal_2369,2022-12-19
Tiburón,Amarillo,Selva,Omnívoro,232.16,0.55,43,Animal_2370,2022-05-04
Rinoceronte,Rojo,Bosque,Herbívoro,247.13,2.57,19,,2022-09-22
Oso,Gris,Montaña,Omnívoro,247.13,2.41,14,Animal_2372,2021-08-21
Canguro,Blanco,Sabana,Omnívoro,247.13,4.63,50,Animal_2374,2022-02-14
Tortuga,Marrón,Selva,Herbívoro,390.98,1.74,50,Animal_2376,2024-11-15
Pingüino,Marrón,Bosque,Omnívoro,247.13,2.57,50,,2021-11-13
Cabra,Rojo,Desierto,Carnívoro,123.63,2.7,24,Animal_2378,2020-05-25
Pingüino,Blanco,Océano,Omnívoro,288.9,6.53,54,,2021-12-05
Conejo,Amarillo,Sabana,Omnívoro,138.0,2.57,50,,2023-07-27
Panda,Negro,Bosque,Herbívoro,412.22,1.0,17,,2024-09-15
Cebra,Blanco,Selva,Herbívoro,3.66,0.34,22,Animal_2382,2020-09-08
Oso,Azul,Río,Carnívoro,282.84,3.5,83,Animal_2383,2021-11-03
Zorro,Gris,Océano,Omnívoro,170.26,4.18,50,Animal_2384,2024-03-28
Caballo,Gris,Sabana,Omnívoro,247.13,4.25,74,Animal_2385,2020-04-01
Perro,Verde,Selva,Omnívoro,322.81,3.42,61,,2021-11-25
Oveja,Marrón,Montaña,Carnívoro,247.13,2.57,11,Animal_2387,
Cebra,Rojo,Desierto,Herbívoro,304.99,2.57,61,Animal_2388,2020-03-04
Hipopótamo,Gris,Lago,Carnívoro,426.25,4.58,37,,2020-02-12
Rinoceronte,Blanco,Montaña,Omnívoro,131.53,4.84,66,,2024-12-11
Oso,Gris,Lago,Herbívoro,260.7,4.25,33,,2020-03-25
Delfín,Rojo,Desierto,Herbívoro,225.82,2.57,50,Animal_2392,2021-12-15
Águila,Rojo,Bosque,Carnívoro,6.81,0.41,50,Animal_2393,2022-07-04
Tiburón,Rojo,Sabana,Herbívoro,278.12,2.57,34,Animal_2394,
Hipopótamo,Blanco,Bosque,Herbívoro,331.1,2.32,38,Animal_2395,2020-01-05
Canguro,Negro,Desierto,Omnívoro,296.37,4.57,47,Animal_2396,
Lobo,Verde,Desierto,Omnívoro,368.75,0.59,23,,2024-10-26
Caballo,Marrón,Desierto,Herbívoro,286.15,2.57,36,,2021-01-08
Conejo,Gris,Lago,Herbívoro,247.13,3.78,40,Animal_2399,2020-10-01
Panda,Blanco,Océano,Carnívoro,59.11,0.57,50,Animal_2400,2023-02-14
Koala,Amarillo,Selva,Carnívoro,298.7,0.72,89,Animal_2401,2021-05-22
Delfín,Verde,Bosque,Omnívoro,40.74,3.15,15,Animal_2403,2023-06-17
Oveja,Blanco,Bosque,Herbívoro,214.2,2.57,50,Animal_2404,
Serpiente,Azul,Montaña,Herbívoro,247.13,2.57,4,Animal_2405,2023-04-18
Perro,Azul,Lago,Omnívoro,165.04,2.29,22,Animal_2406,2022-01-02
Rinoceronte,Verde,Río,Carnívoro,322.24,2.57,21,,2023-07-18
Pingüino,Verde,Desierto,Carnívoro,165.92,2.57,81,Animal_2409,2020-06-30
Oveja,Negro,Desierto,Carnívoro,377.68,1.82,77,Animal_2410,2020-10-22
Perro,Verde,Río,Carnívoro,324.7,0.12,78,,2020-06-11
Gato,Gris,Bosque,Omnívoro,247.13,1.21,17,Animal_2412,2023-01-20
Perro,Gris,Montaña,Herbívoro,277.29,0.63,50,Animal_2413,
Perro,Blanco,Selva,Carnívoro,6.68,2.57,96,Animal_2414,
Hipopótamo,Amarillo,Río,Carnívoro,247.13,2.57,50,Animal_2415,2023-08-02
Zorro,Blanco,Lago,Omnívoro,247.13,1.45,94,,2023-07-27
Cabra,Amarillo,Océano,Omnívoro,471.36,2.57,86,Animal_2417,2020-03-23
Perro,Negro,Sabana,Herbívoro,409.17,3.9,50,,2023-02-08
Zorro,Marrón,Lago,Herbívoro,294.26,4.74,94,Animal_2419,2024-08-17
Serpiente,Blanco,Río,Omnívoro,126.16,0.59,80,,2022-08-18
Burro,Blanco,Selva,Carnívoro,102.65,2.57,38,,2024-02-02
Delfín,Amarillo,Bosque,Carnívoro,247.13,2.57,50,Animal_2422,2021-09-26
Jirafa,Rojo,Océano,Carnívoro,247.13,0.29,99,Animal_2423,2022-05-06
Gato,Negro,Océano,Herbívoro,148.74,7.08,6,,2023-03-05
Cebra,Negro,Océano,Carnívoro,257.95,0.12,50,Animal_2425,
Jirafa,Azul,Desierto,Carnívoro,84.38,4.38,82,Animal_2426,2021-06-12
Burro,Rojo,Sabana,Omnívoro,247.13,2.57,6,Animal_2427,2020-05-17
Conejo,Amarillo,Bosque,Carnívoro,54.85,5.14,27,,2020-01-05
Burro,Negro,Bosque,Omnívoro,466.04,1.65,91,Animal_2429,
Pingüino,Rojo,Océano,Carnívoro,456.88,3.31,50,Animal_2430,2021-05-23
Panda,Verde,Bosque,Herbívoro,264.06,0.04,76,,2021-01-01
Gato,Rojo,Sabana,Carnívoro,362.73,3.25,38,Animal_2432,2024-10-09
Cocodrilo,Gris,Sabana,Carnívoro,218.59,3.89,80,Animal_2433,2022-01-12
Ballena,Amarillo,Montaña,Omnívoro,315.39,2.69,50,Animal_2434,2020-11-02
Lobo,Verde,Río,Omnívoro,170.95,4.89,50,Animal_2435,
Canguro,Marrón,Río,Omnívoro,247.13,2.2,53,Animal_2436,2024-10-20
Rinoceronte,Blanco,Montaña,Carnívoro,289.54,4.36,15,Animal_2437,2020-05-06
Oso,Azul,Selva,Carnívoro,247.13,2.57,88,Animal_2438,2021-07-14
Cabra,Marrón,Río,Herbívoro,293.09,4.9,56,Animal_2439,
Elefante,Blanco,Sabana,Carnívoro,144.04,4.8,56,Animal_2440,2024-06-25
Vaca,Gris,Sabana,Herbívoro,184.11,2.57,50,,2023-12-21
Cebra,Rojo,Río,Omnívoro,247.13,2.57,84,Animal_2442,2024-08-26
Hipopótamo,Negro,Sabana,Omnívoro,27.44,3.68,56,Animal_2443,2021-04-19
Hipopótamo,Amarillo,Océano,Herbívoro,36.86,3.16,24,Animal_2445,2023-06-05
Jirafa,Verde,Océano,Carnívoro,247.13,0.46,50,Animal_2446,2020-08-10
Hipopótamo,Gris,Bosque,Omnívoro,247.13,4.2,72,,2021-08-01
Pingüino,Marrón,Lago,Carnívoro,20.28,0.96,85,Animal_2448,
Rinoceronte,Verde,Océano,Omnívoro,137.01,2.57,10,Animal_2450,2020-04-30
Rinoceronte,Gris,Desierto,Herbívoro,247.13,2.57,63,,2021-10-07
Pingüino,Amarillo,Montaña,Carnívoro,241.68,4.29,73,Animal_2452,2022-05-24
Oveja,Gris,Sabana,Omnívoro,153.98,2.57,82,,2020-05-23
Cerdo,Rojo,Río,Carnívoro,259.3,2.25,50,Animal_2454,2024-03-05
Serpiente,Gris,Océano,Carnívoro,192.78,1.07,50,Animal_2455,
Cerdo,Negro,Montaña,Carnívoro,282.59,2.57,50,Animal_2456,2023-09-15
Panda,Azul,Océano,Carnívoro,58.15,2.87,50,Animal_2457,2021-03-18
Vaca,Blanco,Selva,Carnívoro,498.5,2.29,63,Animal_2458,2024-07-13
Jirafa,Amarillo,Sabana,Herbívoro,213.04,1.62,56,,2024-05-24
Oso,Rojo,Selva,Herbívoro,172.46,2.57,50,,2021-10-04
Serpiente,Negro,Sabana,Omnívoro,355.23,1.76,34,Animal_2461,
Koala,Gris,Montaña,Herbívoro,182.59,3.81,17,Animal_2462,2020-09-15
Tigre,Rojo,Bosque,Herbívoro,416.8,2.77,18,,2021-04-28
Cebra,Negro,Océano,Herbívoro,227.68,4.4,81,Animal_2464,2021-10-15
Burro,Azul,Océano,Carnívoro,360.06,2.57,66,Animal_2465,2022-03-04
Delfín,Rojo,Desierto,Carnívoro,54.62,2.57,51,Animal_2466,2021-03-07
Burro,Rojo,Río,Omnívoro,247.13,4.27,50,Animal_2467,2020-05-05
Elefante,Blanco,Selva,Omnívoro,368.12,2.57,43,Animal_2468,2022-11-05
Hipopótamo,Verde,Océano,Omnívoro,106.65,1.11,57,Animal_2469,2023-07-23
Oveja,Amarillo,Montaña,Carnívoro,247.13,3.16,10,Animal_2470,
Cocodrilo,Blanco,Bosque,Herbívoro,158.83,2.57,50,Animal_2471,2021-12-04
Conejo,Marrón,Río,Herbívoro,488.06,2.57,48,Animal_2472,2020-11-10
Oso,Amarillo,Montaña,Carnívoro,129.16,2.57,69,,2021-03-01
Pingüino,Blanco,Selva,Omnívoro,230.22,3.66,56,Animal_2474,2023-01-01
Delfín,Gris,Desierto,Omnívoro,15.98,0.57,76,,2022-09-24
Lobo,Amarillo,Océano,Omnívoro,199.5,2.04,36,Animal_2476,2022-12-09
Ballena,Amarillo,Montaña,Carnívoro,286.09,3.8,31,Animal_2477,2023-11-15
Lobo,Negro,Río,Omnívoro,476.61,4.06,55,Animal_2478,2023-09-01
Zorro,Gris,Sabana,Omnívoro,259.09,0.88,38,Animal_2479,2020-01-14
Caballo,Marrón,Bosque,Carnívoro,247.13,2.57,73,Animal_2480,2023-12-09
Zorro,Verde,Río,Herbívoro,247.13,1.72,50,Animal_2481,
Águila,Rojo,Montaña,Carnívoro,21.35,3.29,16,Animal_2482,2024-12-08
Burro,Azul,Bosque,Carnívoro,159.09,3.81,16,Animal_2483,2022-06-14
Águila,Blanco,Océano,Carnívoro,288.2,3.77,77,Animal_2484,2021-08-03
Ballena,Negro,Sabana,Carnívoro,475.35,2.57,50,Animal_2485,2022-10-01
Conejo,Blanco,Desierto,Herbívoro,429.71,4.07,95,Animal_2486,
Tigre,Marrón,Río,Omnívoro,114.95,2.24,53,Animal_2487,2022-05-03
Zorro,Rojo,Desierto,Carnívoro,247.13,0.71,56,Animal_2488,2023-12-31
Rinoceronte,Marrón,Sabana,Herbívoro,101.39,2.87,7,Animal_2489,2020-01-31
Cabra,Amarillo,Bosque,Omnívoro,461.33,4.77,57,Animal_2490,
Ballena,Azul,Océano,Omnívoro,426.48,2.57,50,Animal_2491,2023-02-03
Tortuga,Marrón,Montaña,Omnívoro,387.14,2.94,52,Animal_2492,2022-04-25
Ballena,Blanco,Sabana,Carnívoro,196.97,3.27,2,Animal_2493,
Águila,Gris,Selva,Carnívoro,252.69,4.66,43,Animal_2494,2022-04-28
Pingüino,Amarillo,Desierto,Omnívoro,127.45,1.72,30,Animal_2496,2022-01-12
Cabra,Verde,Río,Omnívoro,253.01,2.57,10,Animal_2497,2021-08-20
Pingüino,Blanco,Sabana,Omnívoro,247.13,4.33,94,Animal_2498,2020-02-10
Águila,Blanco,Desierto,Omnívoro,66.77,1.68,7,Animal_2499,2020-08-17
Delfín,Marrón,Bosque,Omnívoro,442.66,2.57,50,Animal_2500,2022-04-01
León,Azul,Desierto,Herbívoro,247.13,1.87,35,Animal_2501,2020-08-04
Tiburón,Blanco,Sabana,Omnívoro,208.95,2.57,88,Animal_2502,2021-11-21
Hipopótamo,Negro,Bosque,Carnívoro,247.13,2.57,50,,2024-05-09
Elefante,Marrón,Sabana,Carnívoro,370.65,4.39,20,Animal_2505,
Oveja,Negro,Montaña,Omnívoro,392.61,1.23,50,Animal_2506,2023-02-27
Cocodrilo,Amarillo,Lago,Carnívoro,383.49,2.78,96,Animal_2507,2023-05-28
Águila,Gris,Océano,Herbívoro,359.2,0.22,59,Animal_2508,2022-03-30
Elefante,Amarillo,Sabana,Omnívoro,102.35,4.06,49,Animal_2509,2021-08-07
Cabra,Gris,Bosque,Carnívoro,168.54,2.95,90,,2024-02-15
Cabra,Amarillo,Río,Herbívoro,236.89,3.17,50,Animal_2511,2023-01-23
Delfín,Blanco,Océano,Herbívoro,166.07,0.35,50,,2021-08-16
Perro,Gris,Selva,Herbívoro,165.35,0.46,99,Animal_2514,2024-10-22
Jirafa,Marrón,Río,Carnívoro,69.98,1.52,42,,2021-10-27
Canguro,Marrón,Montaña,Omnívoro,489.98,2.87,76,Animal_2517,2021-08-10
Cerdo,Verde,Río,Omnívoro,113.71,4.33,33,Animal_2518,2021-05-04
Burro,Amarillo,Lago,Omnívoro,247.13,1.44,50,Animal_2520,2022-12-18
Cabra,Gris,Río,Omnívoro,36.44,2.57,45,Animal_2521,2021-09-29
Tiburón,Gris,Océano,Carnívoro,244.45,0.77,45,,2024-12-20
Serpiente,Azul,Río,Omnívoro,247.13,2.57,50,Animal_2523,2023-07-18
León,Verde,Bosque,Omnívoro,257.1,3.12,14,Animal_2524,2020-07-25
Tigre,Blanco,Lago,Omnívoro,247.13,1.01,95,Animal_2525,
Oveja,Blanco,Bosque,Omnívoro,145.18,0.97,17,Animal_2526,2020-02-22
Lobo,Marrón,Desierto,Herbívoro,45.55,2.57,12,Animal_2527,2023-03-22
Cabra,Marrón,Río,Omnívoro,467.1,3.74,21,Animal_2528,2020-11-19
Serpiente,Amarillo,Selva,Omnívoro,189.72,2.57,50,Animal_2529,
Oveja,Negro,Selva,Carnívoro,288.63,2.09,90,Animal_2530,2020-01-01
Tiburón,Marrón,Sabana,Herbívoro,396.83,1.38,78,Animal_2531,
Pingüino,Marrón,Montaña,Carnívoro,162.83,2.57,12,Animal_2532,2020-06-15
Canguro,Verde,Océano,Omnívoro,358.37,2.57,68,Animal_2533,2021-04-24
Águila,Negro,Lago,Carnívoro,69.04,1.58,51,,2020-08-29
Hipopótamo,Rojo,Montaña,Carnívoro,146.36,4.25,13,Animal_2535,2020-02-03
Tigre,Amarillo,Río,Omnívoro,73.21,3.82,57,,2024-07-14
Burro,Marrón,Montaña,Herbívoro,405.8,1.56,55,Animal_2537,
Tortuga,Amarillo,Sabana,Herbívoro,112.1,2.57,82,Animal_2538,2022-07-12
Gato,Gris,Montaña,Carnívoro,358.98,2.57,28,Animal_2539,2022-02-22
Tigre,Amarillo,Lago,Omnívoro,247.13,0.64,44,Animal_2540,
Panda,Blanco,Sabana,Carnívoro,270.47,1.41,50,Animal_2542,
Gato,Rojo,Desierto,Carnívoro,247.13,4.12,3,Animal_2543,2020-11-13
Tigre,Blanco,Río,Omnívoro,164.31,4.98,83,Animal_2544,
Cabra,Amarillo,Sabana,Omnívoro,238.35,0.48,20,Animal_2545,
Jirafa,Blanco,Río,Herbívoro,301.8,2.42,25,Animal_2546,2020-07-03
Cocodrilo,Gris,Río,Omnívoro,493.01,2.57,75,Animal_2547,
Águila,Negro,Montaña,Carnívoro,468.94,3.97,57,Animal_2548,2024-11-23
Águila,Blanco,Desierto,Carnívoro,432.08,3.82,80,,2024-12-22
Burro,Blanco,Río,Herbívoro,444.68,1.81,50,Animal_2550,
Delfín,Amarillo,Desierto,Omnívoro,234.46,2.57,55,Animal_2551,
Cabra,Gris,Desierto,Carnívoro,247.13,2.59,35,Animal_2552,2022-08-08
Lobo,Amarillo,Sabana,Herbívoro,448.34,4.87,50,Animal_2553,2024-05-17
Elefante,Azul,Bosque,Herbívoro,197.08,2.57,59,Animal_2554,
Zorro,Azul,Montaña,Carnívoro,480.92,5.66,39,Animal_2555,2023-09-23
Pingüino,Azul,Río,Carnívoro,208.48,2.57,57,Animal_2556,2022-07-03
Rinoceronte,Negro,Desierto,Omnívoro,300.23,4.95,83,Animal_2557,
Tortuga,Rojo,Océano,Herbívoro,354.8,2.57,50,Animal_2558,2024-05-17
Panda,Amarillo,Bosque,Carnívoro,247.13,1.5,34,Animal_2559,2021-02-01
Perro,Amarillo,Río,Herbívoro,123.06,3.11,50,,2022-08-06
Elefante,Verde,Océano,Omnívoro,372.81,1.44,22,Animal_2561,
Rinoceronte,Azul,Montaña,Omnívoro,135.01,2.57,21,Animal_2563,2022-10-15
Tigre,Negro,Desierto,Herbívoro,388.53,0.66,41,Animal_2564,2022-04-03
Koala,Gris,Desierto,Omnívoro,277.7,2.57,31,Animal_2565,2023-10-18
Cerdo,Amarillo,Lago,Omnívoro,330.83,3.61,27,Animal_2566,2024-09-13
Ballena,Negro,Lago,Herbívoro,162.13,3.08,37,Animal_2567,2023-07-04
Cocodrilo,Gris,Río,Omnívoro,241.16,2.57,66,Animal_2568,2024-04-06
Lobo,Amarillo,Sabana,Herbívoro,309.06,2.57,54,Animal_2569,2024-03-09
Conejo,Amarillo,Bosque,Carnívoro,203.05,2.57,9,Animal_2570,2020-02-01
Conejo,Rojo,Río,Herbívoro,99.99,2.57,50,Animal_2571,2022-09-17
Gato,Marrón,Bosque,Herbívoro,480.75,3.38,42,Animal_2572,2024-12-10
Ballena,Rojo,Desierto,Carnívoro,256.55,0.96,36,Animal_2573,
León,Blanco,Montaña,Herbívoro,247.13,2.42,10,Animal_2574,2022-02-09
León,Rojo,Desierto,Carnívoro,247.13,3.28,50,Animal_2575,2021-09-22
Cebra,Azul,Montaña,Carnívoro,247.13,2.57,41,Animal_2576,2022-10-29
Zorro,Verde,Lago,Herbívoro,247.13,0.57,50,Animal_2577,2021-11-02
Hipopótamo,Gris,Río,Omnívoro,247.13,0.73,39,Animal_2578,2023-01-06
Cerdo,Verde,Lago,Omnívoro,271.15,1.33,7,,2021-05-16
Oveja,Blanco,Desierto,Omnívoro,249.08,2.49,15,Animal_2581,2020-04-25
Cabra,Gris,Lago,Omnívoro,68.26,2.57,74,Animal_2582,2020-01-09
Panda,Negro,Selva,Herbívoro,248.54,3.39,50,Animal_2583,2023-05-29
Conejo,Azul,Bosque,Carnívoro,85.38,3.02,6,Animal_2584,
Tiburón,Blanco,Océano,Carnívoro,63.94,2.57,73,Animal_2585,2022-04-28
Jirafa,Amarillo,Montaña,Herbívoro,247.13,2.57,50,Animal_2586,2021-09-20
Cabra,Marrón,Montaña,Omnívoro,302.87,0.48,72,,2024-12-03
Serpiente,Blanco,Selva,Carnívoro,330.09,2.02,71,Animal_2588,2023-05-21
Gato,Amarillo,Río,Omnívoro,201.33,2.57,68,Animal_2589,2024-09-06
Jirafa,Rojo,Río,Carnívoro,455.65,1.95,50,Animal_2590,2021-05-02
Cebra,Blanco,Río,Carnívoro,318.14,3.18,50,Animal_2591,2021-06-08
Canguro,Rojo,Océano,Carnívoro,384.82,2.78,19,,2023-11-12
Vaca,Azul,Sabana,Carnívoro,184.91,2.57,62,Animal_2593,2021-01-08
Caballo,Amarillo,Selva,Omnívoro,480.79,5.02,71,Animal_2594,
Caballo,Gris,Océano,Omnívoro,247.13,4.97,10,Animal_2595,2023-07-26
Oveja,Negro,Lago,Omnívoro,427.12,4.32,25,,2023-01-01
Gato,Amarillo,Selva,Omnívoro,86.92,3.79,44,Animal_2597,2022-03-25
Elefante,Rojo,Montaña,Herbívoro,247.13,2.57,50,Animal_2598,2023-06-04
León,Rojo,Bosque,Carnívoro,143.53,1.88,58,Animal_2599,2020-04-05
León,Negro,Selva,Carnívoro,247.13,1.89,25,Animal_2600,
Perro,Gris,Sabana,Carnívoro,247.13,4.41,93,Animal_2601,2022-06-14
Rinoceronte,Blanco,Desierto,Herbívoro,16.91,2.57,76,Animal_2602,2022-07-12
Lobo,Negro,Lago,Omnívoro,40.83,2.57,50,Animal_2603,2021-07-30
Tiburón,Marrón,Océano,Carnívoro,137.68,3.36,50,Animal_2604,
Tigre,Marrón,Lago,Omnívoro,100.74,4.0,70,Animal_2605,2021-12-16
Ballena,Amarillo,Selva,Herbívoro,399.17,2.57,66,,2020-12-28
Panda,Rojo,Selva,Herbívoro,282.0,3.58,50,,2021-04-22
Oso,Gris,Sabana,Omnívoro,4.02,2.57,50,Animal_2609,
Cocodrilo,Azul,Bosque,Carnívoro,215.23,1.46,86,Animal_2610,2024-10-08
Elefante,Amarillo,Selva,Carnívoro,247.13,4.46,11,Animal_2611,2023-03-30
Delfín,Amarillo,Selva,Herbívoro,247.13,2.79,37,Animal_2612,2021-01-02
Conejo,Azul,Bosque,Herbívoro,338.39,2.13,49,Animal_2613,2023-06-21
Koala,Verde,Sabana,Herbívoro,247.13,2.57,48,Animal_2614,2023-11-29
